"","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","stockid","primary_FAOarea","scientificname","fao_sp","stock_dat"
"309",0.345833333333333,0.420946626384693,0.269491525423729,0.227129337539432,0.0725978647686833,0.329305135951662,0.0646464646464646,0.456756756756757,0.46570796460177,0.406137184115523,0.458015267175573,0.45,0.538659793814433,0.52247191011236,0.474878444084279,0.617590822179732,0.738654147104851,0.510510510510511,0.471098265895954,0.65,0.723788049605412,0.641304347826087,0.68,0.76629889669007,0.629984051036683,0.615863141524106,0.630940343781598,0.572789115646258,0.694642857142857,0.787037037037037,0.740196078431373,0.75,0.731132075471698,0.833333333333333,0.59387483355526,0.768421052631579,0.568438003220612,0.56892523364486,0.74601226993865,0.691091954022989,0.711864406779661,0.654320987654321,0.844748858447489,0.664601769911504,0.679527559055118,0.795180722891566,0.720170454545455,0.8,0.723300970873786,0.630722278738555,0.771666666666667,0.868020304568528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMCHIGNIKL"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMCHIGNIKL_erdat"
"310",NA,NA,NA,NA,NA,0.757246376811594,0.845528455284553,0.808695652173913,0.650537634408602,0.768092105263158,0.82184655396619,0.684563758389262,0.828571428571429,0.754601226993865,0.713846153846154,0.551569506726457,0.779439252336449,0.736842105263158,0.78019801980198,0.843859649122807,0.780748663101604,0.8,0.815656565656566,0.923809523809524,0.763713080168776,0.866666666666667,0.813138686131387,0.662058371735791,0.807486631016043,0.772727272727273,0.737931034482759,0.83448275862069,0.713414634146341,0.848101265822785,0.789380530973451,0.782051282051282,0.873949579831933,0.883310719131615,0.773722627737226,0.835616438356164,0.568527918781726,0.873118279569893,0.8207343412527,0.762013729977117,0.845697329376855,0.832335329341317,0.820717131474104,0.606617647058823,0.517073170731707,0.717142857142857,0.458895705521472,0.207142857142857,0.460283687943262,0.215456674473068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMCHILKO"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMCHILKO_erdat"
"311",NA,NA,NA,NA,NA,0.876851851851852,0.912727272727273,0.870646766169154,0.736940298507463,0.843283582089552,0.88034188034188,0.881188118811881,0.555276381909548,0.512658227848101,0.602055800293686,0.744416873449132,0.73943661971831,0.830065359477124,0.719806763285024,0.893081761006289,0.659151193633952,0.830379746835443,0.889705882352941,0.932835820895522,0.836166924265842,0.884253028263795,0.787878787878788,0.755364806866953,0.8625,0.739259259259259,0.794871794871795,0.705454545454545,0.73959938366718,0.817170111287758,0.757062146892655,0.815740740740741,0.845844504021448,0.691891891891892,0.722480620155039,0.679207920792079,0.905940594059406,0.753246753246753,0.822115384615385,0.689230769230769,0.838881491344874,0.899099099099099,0.8068669527897,0.467010309278351,0.303424657534247,0.944099378881988,0.797142857142857,0.693069306930693,0.982930298719772,0.21784472769409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMCULTUS"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMCULTUS_erdat"
"312",NA,NA,NA,NA,NA,NA,NA,NA,0.525862068965517,0.808823529411765,0.697416974169742,0.422950819672131,0.5,0.847826086956522,0.452659574468085,0.496969696969697,0.587378640776699,0.730337078651685,0.75975975975976,0.664921465968586,0.714166666666667,0.555066079295154,0.654135338345865,0.723684210526316,0.712765957446808,0.583016476552598,0.166013071895425,0.50210970464135,0.748768472906404,0.745387453874539,0.596412556053812,0.693215339233038,0.729591836734694,0.87292817679558,0.73469387755102,0.901496259351621,0.824773413897281,0.88008800880088,0.813614262560778,0.815406976744186,0.80884109916368,0.851818181818182,0.829457364341085,0.719315895372233,0.897849462365591,0.938775510204082,0.853846153846154,0.919753086419753,0.910569105691057,0.882478632478632,0.780632411067194,0.81615302869288,0.877380952380952,0.775462962962963,0.821917808219178,0.671428571428571,0.89922480620155,0.835866261398176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMEGEGIK"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMEGEGIK_erdat"
"313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.822368421052632,NA,NA,NA,0.582075471698113,0.96437054631829,NA,NA,0.893764434180139,0.737704918032787,0.796078431372549,0.978313253012048,0.914473684210526,0.871621621621622,0.804716981132075,0.76,0.737179487179487,0.85958904109589,0.892857142857143,0.508759124087591,0.77292576419214,0.639484978540773,0.792,0.784905660377359,0.451859956236324,0.754464285714286,0.666666666666667,0.414423076923077,0.557591623036649,0.413943355119826,0.863787375415282,0.726436781609195,0.699270072992701,0.838028169014085,0.632352941176471,0.658959537572254,0.435,0.163212435233161,0.736842105263158,0.503977272727273,0.759493670886076,0.295138888888889,0.359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMFENNELL"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMFENNELL_erdat"
"314",NA,NA,NA,NA,NA,0.874576271186441,0.85,0.876404494382023,0.79144385026738,0.894923258559622,0.82039911308204,0.708053691275168,0.63013698630137,0.889380530973451,0.36219512195122,0.523529411764706,0.762752075919336,0.877697841726619,0.538759689922481,0.857758620689655,0.965,0.93859649122807,0.968586387434555,0.910813823857302,0.97741530740276,0.945497630331754,0.971428571428571,0.932773109243697,0.984496124031008,0.903225806451613,0.815841584158416,0.95852534562212,0.937226277372263,0.96,0.963434022257552,0.948863636363636,0.965116279069767,0.943298969072165,0.947572815533981,0.9375,0.844262295081967,0.97887323943662,0.957317073170732,0.951219512195122,0.990476190476191,0.972602739726027,NA,0.467065868263473,0.573006134969325,0.990338164251208,0.965732087227414,0.997032640949555,0.716417910447761,0.979899497487437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMGATES"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMGATES_erdat"
"315",NA,NA,NA,NA,NA,0.71524064171123,0.781954887218045,0.846575342465753,0.622998544395924,0.722463768115942,0.786337209302326,0.833333333333333,0.507122507122507,0.527593818984547,0.454362416107383,0.61013986013986,0.559118236472946,0.648711943793911,0.532857142857143,0.747239263803681,0.651612903225806,0.726449275362319,0.631884057971015,0.910588235294118,0.783616692426584,0.870833333333333,0.79415347137637,0.753086419753086,0.842900302114804,0.857142857142857,0.724475524475524,0.427318295739348,0.705202312138728,0.786666666666667,0.736994219653179,0.823529411764706,0.91044776119403,0.473140495867769,0.776073619631902,0.612408759124088,0.707224334600761,0.823170731707317,0.392105263157895,0.664429530201342,0.903726708074534,0.957219251336898,0.868421052631579,0.508771929824561,0.308558558558559,0.944223107569721,0.794520547945205,0.829365079365079,0.709459459459459,0.825740318906606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMHARRISON"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMHARRISON_erdat"
"316",NA,NA,NA,NA,NA,0.759911894273128,0.851851851851852,0.847457627118644,0.588509316770186,0.629815745393635,0.831428571428571,0.616161616161616,0.718348623853211,0.694214876033058,0.696022727272727,0.556701030927835,0.660087719298246,0.694067796610169,0.777008310249307,0.875523012552301,0.658823529411765,0.83125,0.827365728900256,0.92093023255814,0.495548961424332,0.831081081081081,0.839857651245552,0.734126984126984,0.676923076923077,0.757575757575758,0.612565445026178,0.828282828282828,0.669421487603306,0.805157593123209,0.843478260869565,0.83109243697479,0.761538461538461,0.86189889025894,0.745791245791246,0.767537826685007,0.385416666666667,0.844339622641509,0.824701195219124,0.838174273858921,0.907291666666667,0.745989304812834,0.787072243346008,0.525198938992042,0.45565749235474,0.731019522776573,0.595348837209302,0.430278884462151,0.457902511078287,0.290353697749196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMHORSEFLY"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMHORSEFLY_erdat"
"317",NA,NA,NA,NA,NA,NA,NA,NA,0.55703211517165,0.704545454545455,0.61231884057971,0.352763819095477,0.577966101694915,0.534810126582278,0.850467289719626,0.566037735849057,0.618343195266272,0.558536585365854,0.561702127659575,0.49911190053286,0.510050251256281,0.542342342342342,0.507957559681698,0.601134215500945,0.627329192546584,0.548872180451128,0.237791932059448,0.33972602739726,0.520618556701031,0.414634146341463,0.529565217391304,0.549738219895288,0.393292682926829,0.755186721991701,0.793103448275862,0.788980070339977,0.593406593406593,0.566462167689162,0.66079295154185,0.737577639751553,0.589371980676328,0.6328,0.720454545454545,0.698412698412698,0.632530120481928,0.759036144578313,0.676086956521739,0.763819095477387,0.735099337748344,0.592356687898089,0.641196013289037,0.723926380368098,0.773480662983425,0.68796992481203,0.422535211267606,0.809615384615385,0.792060491493384,0.808290155440414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMIGUSHIK"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMIGUSHIK_erdat"
"318",NA,NA,NA,NA,NA,NA,NA,NA,0.315942028985507,0.735514018691589,0.547457627118644,0.324,0.413654618473896,0.741258741258741,0.479838709677419,0.484018264840183,0.468888888888889,0.488469601677149,0.583885209713024,0.422939068100358,0.263400576368876,0.376296296296296,0.598265895953757,0.656115107913669,0.427840909090909,0.324404761904762,0.0689075630252101,0.144155844155844,0.480211081794195,0.407488986784141,0.498186215235792,0.557312252964427,0.535809018567639,0.766355140186916,0.657657657657658,0.828571428571429,0.560669456066946,0.485815602836879,0.417241379310345,0.383130081300813,0.414985590778098,0.595121951219512,0.611111111111111,0.493397358943577,0.567272727272727,0.593939393939394,0.634361233480176,0.646643109540636,0.590395480225989,0.176502732240437,0.352112676056338,0.534586466165413,0.396039603960396,0.236805555555556,0.0319119669876204,0.0362285714285714,0.309045226130653,0.213898305084746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMKVICHAK"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMKVICHAK_erdat"
"319",NA,NA,NA,NA,NA,0.758169934640523,0.850948509485095,0.870307167235495,0.887096774193548,0.658064516129032,0.833333333333333,0.844990548204159,0.806451612903226,0.697794117647059,0.66,0.542372881355932,0.763387297633873,0.721862871927555,0.823874755381605,0.877697841726619,0.781395348837209,0.815454545454545,0.840425531914894,0.811042944785276,0.783582089552239,0.863354037267081,0.83969465648855,0.783206106870229,0.818181818181818,0.756622516556291,0.712087912087912,0.83756345177665,0.75,0.809160305343511,0.849122807017544,0.854430379746835,0.94392523364486,0.858585858585859,0.734259259259259,0.718614718614719,0.561538461538462,0.827893175074184,0.778812572759022,0.793103448275862,0.925696594427245,0.736434108527132,0.851063829787234,0.676190476190476,0.542657342657343,0.7217125382263,0.775444264943457,0.372093023255814,0.457687723480334,0.676056338028169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMLSTUART"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMLSTUART_erdat"
"320",NA,NA,NA,NA,NA,0.760980592441267,0.851239669421488,NA,0.363636363636364,0.629322268326418,0.828947368421053,NA,0.444444444444444,0.694444444444444,0.6875,NA,0.466876971608833,0.697142857142857,0.778471138845554,NA,0.733333333333333,0.831758034026465,0.82962962962963,NA,0.497041420118343,0.833333333333333,NA,NA,NA,0.76271186440678,0.617283950617284,NA,NA,0.794392523364486,0.743421052631579,0.827785817655572,NA,0.855172413793103,0.742372881355932,0.751633986928105,0.399286987522282,0.846153846153846,0.783251231527094,0.838912133891213,NA,0.748251748251748,0.786885245901639,0.517808219178082,0.45546875,0.709677419354839,0.596354166666667,0.430674846625767,0.458,0.222388059701493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMMITCHELL"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMMITCHELL_erdat"
"321",NA,NA,NA,NA,NA,0.870754716981132,0.848722986247544,0.891019172552977,0.591133004926108,0.833333333333333,0.870182555780933,0.753056234718826,0.652654867256637,0.858333333333333,0.662674650698603,0.570175438596491,0.721822541966427,0.88016967126193,0.854838709677419,0.85,0.886363636363636,0.711776859504132,0.885964912280702,0.892307692307692,0.957943925233645,0.926605504587156,0.905537459283388,0.942279942279942,0.981132075471698,0.992490613266583,0.984848484848485,0.953488372093023,1,0.992,0.994252873563218,0.965397923875433,0.97910447761194,0.980891719745223,0.985523385300668,0.942857142857143,0.974842767295597,0.989059080962801,0.986046511627907,0.971590909090909,0.986899563318777,0.959514170040486,0.99468085106383,0.94949494949495,0.859842519685039,0.965217391304348,0.948905109489051,0.955244755244755,0.645879732739421,0.761676646706587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMNADINA"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMNADINA_erdat"
"322",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752895752895753,0.539735099337748,0.344117647058824,0.604761904761905,0.807486631016043,0.43359375,0.492737430167598,0.49814126394052,0.682819383259912,0.578512396694215,0.44963503649635,0.518867924528302,0.49236641221374,0.63681592039801,0.710769230769231,0.674033149171271,0.507586206896552,0.282080924855491,0.468421052631579,0.49618320610687,0.605839416058394,0.592039800995025,0.59825327510917,0.473161033797217,0.77370417193426,0.725768321513002,0.84695652173913,0.591503267973856,0.526854219948849,0.513513513513513,0.570281124497992,0.421666666666667,0.648484848484848,0.759216589861751,0.651456310679612,0.697936210131332,0.686354378818737,0.684713375796178,0.7,0.847457627118644,0.321710526315789,0.568345323741007,0.591939546599496,0.720647773279352,0.726047904191617,0.543165467625899,0.646718146718147,0.477088948787062,0.6575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMNAKNEK"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMNAKNEK_erdat"
"323",NA,NA,NA,NA,0.75,0.3,0.5,0.2,0.555555555555556,0.5,0.571428571428571,0.545454545454545,0.32,0.444444444444444,0.583333333333333,0.416666666666667,0.5,0.425,0.432432432432432,0.588235294117647,0.409090909090909,0.470588235294118,0.414285714285714,0.481481481481481,0.75,0.424242424242424,0.0952380952380952,0.127906976744186,0.453488372093023,0.285714285714286,0.541666666666667,0.504950495049505,0.361538461538462,0.729222520107239,0.716981132075472,0.735099337748344,0.365591397849462,0.333333333333333,0.431034482758621,0.651785714285714,0.505154639175258,0.590163934426229,0.567741935483871,0.696969696969697,0.477611940298507,0.68141592920354,0.673076923076923,0.631578947368421,0.717514124293785,0.55952380952381,0.471264367816092,0.683673469387755,0.727891156462585,0.521739130434783,0.455445544554455,0.705882352941177,0.758474576271186,0.688385269121813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMNUSHAGAK"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMNUSHAGAK_erdat"
"324",NA,NA,NA,NA,NA,0.775510204081633,0.848306332842415,0.816298342541437,0.823076923076923,0.637137989778535,0.769230769230769,0.526119402985075,0.793214862681745,0.836032388663968,0.715277777777778,0.307407407407407,0.626143790849673,0.815546772068511,0.723374827109267,0.710526315789474,0.827044025157233,0.753005464480874,0.0614678899082569,0.643564356435644,0.60353982300885,0.64,0.150076335877863,0.0687378640776699,0.664804469273743,0.770059880239521,0.593418259023355,0.0683385579937304,0.00168152866242038,0.10699881376038,0.0159090909090909,0.0427067669172932,0.201119402985075,0.27007299270073,0.29051724137931,0.42,0.425142857142857,0.145102505694761,0.278869778869779,0.319607843137255,0.582725060827251,0.204859335038363,0.287596899224806,0.384745762711864,0.0101369863013699,0,0.0398523985239852,0.154225352112676,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMOWIKENOL"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMOWIKENOL_erdat"
"325",NA,NA,NA,NA,NA,0.817647058823529,0.833018867924528,0.815082644628099,0.732203389830508,0.724215246636771,0.797665369649806,0.828415300546448,0.785217391304348,0.758695652173913,0.588089330024814,0.492,0.703225806451613,0.871086556169429,0.793,0.918032786885246,0.836274509803922,0.842767295597484,0.864754098360656,0.800518134715026,0.836185819070905,0.844647519582245,0.719298245614035,0.6784,0.823529411764706,0.81758530183727,0.588039867109635,0.706976744186047,0.51830985915493,0.761682242990654,0.711920529801324,0.39426523297491,0.65121412803532,0.61129207383279,0.195867768595041,0.570977917981073,0.452830188679245,0.745253164556962,0.485232067510549,0.451219512195122,0.468023255813953,0.643302180685358,0.412422360248447,0.432404540763674,0.136206896551724,0.562347188264059,0.184517497348887,0.108663366336634,0.351598173515982,0.146103896103896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMPITT"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMPITT_erdat"
"326",NA,NA,NA,NA,NA,0.722991689750693,0.879003558718861,0.81140350877193,NA,0.803493449781659,0.866666666666667,0.891013384321224,NA,0.440552016985138,0.514056224899598,0.630514705882353,0.608695652173913,0.541304347826087,0.560165975103734,0.929078014184397,0.766846361185984,0.715068493150685,0.87378640776699,0.935034802784223,0.708,0.866043613707165,0.846938775510204,0.787709497206704,0.841004184100418,0.867226890756303,0.746928746928747,0.724626865671642,0.753086419753086,0.846733668341708,0.762376237623762,0.874603174603175,0.856,0.878612716763006,0.926108374384236,0.857142857142857,0.9453125,0.836693548387097,0.733333333333333,0.812883435582822,0.839080459770115,0.895287958115183,0.853543307086614,0.51551724137931,0.763888888888889,0.942196531791908,0.7992,0.835858585858586,0.986516853932584,0.946398659966499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMPORTAGE"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMPORTAGE_erdat"
"327",NA,NA,NA,NA,NA,0.788770053475936,0.764150943396226,0.876847290640394,0.846283783783784,0.805633802816901,0.75,0.84012539184953,0.783464566929134,0.746527777777778,0.691056910569106,0.585714285714286,0.709497206703911,0.728395061728395,0.843828715365239,0.885245901639344,0.800486618004866,0.8,0.797297297297297,0.918918918918919,0.888349514563107,0.828025477707006,0.804166666666667,0.737254901960784,0.854515050167224,0.873540856031128,0.641833810888252,0.77120822622108,0.724489795918367,0.798143851508121,0.801324503311258,0.67973124300112,0.61569416498994,0.670535714285714,0.440633245382586,0.65990990990991,0.440677966101695,0.899408284023669,0.863340563991323,0.695364238410596,0.81447963800905,0.681528662420382,0.659362549800797,0.453125,0.163195691202873,0.735930735930736,0.504827586206897,0.857142857142857,0.29468085106383,0.352589641434263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMRAFT"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMRAFT_erdat"
"328",NA,NA,NA,NA,NA,0.774086378737541,NA,NA,0.52887537993921,0.757871878393051,NA,NA,0.541666666666667,0.720930232558139,0.695652173913043,NA,NA,0.763320941759604,0.837455830388693,NA,0.37,0.796407185628742,0.89527027027027,NA,0.608333333333333,0.814159292035398,0.793859649122807,NA,NA,0.753176043557169,0.799,NA,0.536199095022624,0.751968503937008,0.771844660194175,0.695541401273885,0.7375,0.862745098039216,0.743269230769231,0.734177215189873,0.517321016166282,0.830588235294118,0.669322709163347,0.626865671641791,0.832116788321168,0.48109756097561,0.765273311897106,0.453874538745387,0.192374350086655,0.740833333333333,0.801104972375691,0.760233918128655,0.294007490636704,0.263172804532578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMSCOTCH"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMSCOTCH_erdat"
"329",NA,NA,NA,NA,NA,0.777358490566038,0.852941176470588,0.866372980910426,0.786885245901639,0.792753623188406,0.818181818181818,0.83596214511041,0.747107438016529,0.71078431372549,0.711442786069652,0.590909090909091,0.695175438596491,0.760416666666667,0.836158192090395,0.887931034482759,0.798994974874372,0.793871866295265,0.914285714285714,0.912844036697248,0.889733840304182,0.815789473684211,0.8,0.722222222222222,0.855442176870748,0.767716535433071,0.657458563535912,0.770642201834862,0.623318385650224,0.788321167883212,0.768382352941177,0.694897959183673,0.80387685290764,0.825613079019074,0.742,0.690909090909091,0.617117117117117,0.828828828828829,0.669501822600243,0.700234192037471,0.833810888252149,0.509615384615385,0.794117647058823,0.465116279069767,0.191954022988506,0.744558991981672,0.802325581395349,0.759847522236341,0.267241379310345,0.270381836945304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMSEYMOUR"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMSEYMOUR_erdat"
"330",NA,NA,NA,NA,NA,NA,0.878571428571429,0.886699507389163,0.166666666666667,0.581196581196581,0.881679389312977,0.856410256410256,NA,0.50506512301013,0.448763250883392,0.591463414634146,NA,0.606081081081081,0.567662565905097,0.71078431372549,NA,0.728867623604466,0.599173553719008,0.903633491311216,0.732727272727273,0.8125,0.788177339901478,0.776061776061776,0.800995024875622,0.561194029850746,0.728592162554427,0.710601719197708,0.761061946902655,0.847599164926931,0.670886075949367,0.867992766726944,0.879389312977099,0.841025641025641,0.74468085106383,0.697058823529412,0.897435897435897,0.837837837837838,0.648936170212766,0.756211180124224,0.735294117647059,0.755855855855856,0.823529411764706,0.621538461538461,0.684210526315789,0.943859649122807,0.458844133099825,0.598870056497175,0.983221476510067,0.772455089820359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMSHUSWAP"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMSHUSWAP_erdat"
"331",NA,NA,NA,NA,NA,0.78,0.843956043956044,0.864935064935065,0.805128205128205,0.778409090909091,0.905172413793103,0.880774962742176,0.846153846153846,0.725146198830409,0.625377643504532,0.738229755178908,0.817647058823529,0.753164556962025,0.825042881646655,0.875512995896033,0.83695652173913,0.794979079497908,0.868194842406877,0.927927927927928,0.75,0.871369294605809,0.82995951417004,0.65692007797271,0.787623066104079,0.809016393442623,0.763779527559055,0.829411764705882,0.743772241992883,0.903361344537815,0.844943820224719,0.768500948766603,0.910425844346549,0.907692307692308,0.787292817679558,0.818421052631579,0.593576965669989,0.881868131868132,0.802521008403361,0.797872340425532,0.848765432098765,0.835443037974684,0.855648535564854,0.675057208237986,0.532959326788219,0.718592964824121,0.779236276849642,0.36651376146789,0.459970887918486,0.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMSTELLAKO"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMSTELLAKO_erdat"
"332",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769444444444444,0.389830508474576,0.32258064516129,0.517751479289941,0.710900473933649,0.64367816091954,0.670454545454545,0.713896457765668,0.754475703324808,0.692307692307692,0.526900584795322,0.63037037037037,0.617647058823529,0.522352941176471,0.586776859504132,0.548571428571429,0.603703703703704,0.563025210084034,0.555282555282555,0.653846153846154,0.593516209476309,0.602597402597403,0.677524429967427,0.552136752136752,0.692692692692693,0.702674897119342,0.728316326530612,0.605744125326371,0.5,0.498765432098765,0.515679442508711,0.692,0.416292134831461,0.514619883040936,0.684472049689441,0.756662804171495,0.72883787661406,0.665384615384615,0.72632944228275,0.68034188034188,0.424242424242424,0.440894568690096,0.653097345132743,0.685840707964602,0.784722222222222,0.600985221674877,0.741360089186176,0.732283464566929,0.730569948186529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMTOGIAK"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMTOGIAK_erdat"
"333",NA,NA,NA,NA,NA,NA,NA,NA,0.454428754813864,0.771276595744681,0.63963963963964,0.676991150442478,0.316568047337278,0.636458333333333,0.543828264758497,0.423476968796434,0.570909090909091,0.553571428571429,0.463636363636364,0.468888888888889,0.603351955307263,0.571045576407507,0.286407766990291,0.70391061452514,0.387596899224806,0.35108153078203,0.0577507598784195,0.0754310344827586,0.400673400673401,0.378461538461538,0.140461215932914,0.208796296296296,0.252796420581655,0.641509433962264,0.546153846153846,0.778993435448578,0.689486552567237,0.872935196950445,0.836012861736334,0.764505119453925,0.707964601769911,0.661386138613861,0.748322147651007,0.559502664298401,0.624356775300172,0.761421319796954,0.803921568627451,0.781456953642384,0.868320610687023,0.705357142857143,0.485474860335196,0.591133004926108,0.721739130434783,0.361029411764706,0.65234375,0.693798449612403,0.805288461538462,0.74025974025974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMUGASHIK"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMUGASHIK_erdat"
"334",NA,NA,NA,NA,NA,0.820610687022901,0.846153846153846,0.797247706422018,0.673003802281369,0.896039603960396,0.858267716535433,0.884297520661157,0.677272727272727,0.472924187725632,0.503105590062112,0.624352331606218,0.665036674816626,0.728915662650602,0.762798634812287,0.878787878787879,0.888412017167382,0.777777777777778,0.932914046121593,0.964720194647202,0.902597402597403,0.928205128205128,0.900237529691211,0.914473684210526,0.932551319648094,0.935483870967742,0.84115523465704,0.826347305389222,0.880434782608696,0.904382470119522,0.804166666666667,0.93046357615894,0.959537572254335,0.926829268292683,0.947761194029851,0.940397350993378,0.957983193277311,0.949019607843137,0.897478991596639,0.944723618090452,0.936986301369863,0.959908361970218,0.970282317979198,0.836294416243655,0.925636007827789,0.991130820399113,0.961992136304063,0.940677966101695,0.994736842105263,0.980099502487562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMWEAVER"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMWEAVER_erdat"
"335",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694179894179894,0.450574712643678,0.397820163487738,0.523584905660377,0.51828631138976,0.639344262295082,0.506164383561644,0.526548672566372,0.540136054421769,0.476190476190476,0.491176470588235,0.520588235294118,0.50327868852459,0.465437788018433,0.554973821989529,0.53903743315508,0.539106145251397,0.227149321266968,0.307608695652174,0.49125,0.395048439181916,0.473193473193473,0.547619047619048,0.376050420168067,0.748478701825558,0.748704663212435,0.696428571428571,0.514423076923077,0.446745562130178,0.549450549450549,0.541095890410959,0.517877094972067,0.546153846153846,0.602230483271376,0.660818713450292,0.498054474708171,0.700507614213198,0.527331189710611,0.646778042959427,0.680232558139535,0.584022038567493,0.573170731707317,0.75487012987013,0.765765765765766,0.635910224438903,0.666666666666667,0.745644599303136,0.740740740740741,0.695296523517382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SSALMWOOD"," 2","Oncorhynchus nerka"," 2_Oncorhynchus nerka_erdat","SSALMWOOD_erdat"
